mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00919480323791504,0.003427618804463941,0.002798128128051758,0.0007477037665875355,entropy,5,40,30,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 40, 'min_samples_split': 30}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.012992477416992188,0.013015397419039912,0.0035981655120849608,0.0007990360615709733,gini,5,20,10,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 10}",0.53125,0.59375,0.59375,0.5,0.53125,0.55,0.0375,79
0.011095094680786132,0.006915839225229652,0.003198051452636719,0.00039951813749546,gini,5,20,20,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 20}",0.53125,0.59375,0.59375,0.5,0.53125,0.55,0.0375,79
0.007795572280883789,0.001832137874004915,0.0031982421875,0.00039978030187482947,gini,5,20,30,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 30}",0.53125,0.59375,0.59375,0.5,0.53125,0.55,0.0375,79
0.013192558288574218,0.012408663737369183,0.003997516632080078,0.003031531185915441,gini,5,20,40,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 20, 'min_samples_split': 40}",0.53125,0.59375,0.59375,0.5,0.53125,0.55,0.0375,79
0.006996345520019531,4.623107774177865e-07,0.0029983997344970705,3.8146972656249997e-07,entropy,6,40,20,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 40, 'min_samples_split': 20}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.0077956199645996095,0.0019380461393857893,0.0031975746154785157,0.0009791020415496241,entropy,6,40,30,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 40, 'min_samples_split': 30}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.007395648956298828,0.001958719803550629,0.00299835205078125,4.523674478771752e-07,entropy,5,40,50,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 40, 'min_samples_split': 50}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.0077952384948730465,0.0015988826929468803,0.00299835205078125,0.0006320327687246623,entropy,6,40,40,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 40, 'min_samples_split': 40}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.007995510101318359,0.0035194696616192007,0.0033980846405029298,0.0007993459897097213,entropy,5,40,40,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 40, 'min_samples_split': 40}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.008794832229614257,0.00511144258996598,0.002998208999633789,5.761645304486548e-07,entropy,2,40,10,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 40, 'min_samples_split': 10}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.007195949554443359,0.0007476910491874125,0.0031981468200683594,0.0007478822283166272,entropy,5,40,20,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 40, 'min_samples_split': 20}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.006501054763793946,0.0004469571135031296,0.0038991928100585937,0.002613371917486751,entropy,4,40,40,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 40, 'min_samples_split': 40}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.005996417999267578,4.1019083342755444e-07,0.0027983665466308595,0.0007478312479403671,entropy,2,40,30,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 40, 'min_samples_split': 30}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.006196212768554687,0.0003998519802667426,0.0025985240936279297,0.0007994175170593532,entropy,2,40,40,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 40, 'min_samples_split': 40}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
0.006401252746582031,0.0007973508704297691,0.007196044921875,0.008395385759791563,entropy,2,40,50,"{'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 40, 'min_samples_split': 50}",0.5,0.625,0.65625,0.46875,0.5,0.55,0.07551903733496608,79
